"fips","state","mean_no2","mean_ozone"
54013,"WV",8.796004358,37.6235025
54015,"WV",9.465166658,39.30788384
54017,"WV",9.082133034,39.91853408
54019,"WV",12.45312225,40.73678169
54021,"WV",8.809381642,37.28260554
54023,"WV",10.33943071,41.09769347
54025,"WV",12.19709137,41.50597003
54027,"WV",8.346310887,40.7840455
54029,"WV",14.37686158,39.36177826
54031,"WV",10.10142163,41.86845717
54033,"WV",12.75559925,40.59117275
54035,"WV",10.58757656,39.29927796
54037,"WV",15.03115922,39.54953062
54039,"WV",15.21826491,40.10208551
54041,"WV",9.371323871,38.40586436
54043,"WV",9.612139547,40.34586977
54045,"WV",10.10295253,41.53275261
54047,"WV",10.67849326,41.46959983
54049,"WV",11.21098683,40.56783129
54051,"WV",15.26515622,40.45071852
54053,"WV",11.46131254,39.33084274
54055,"WV",13.20946657,41.82628637
54057,"WV",9.11650618,41.31975313
54059,"WV",11.25529522,41.43353906
54061,"WV",14.01656464,40.5958422
54063,"WV",10.54337444,42.89733602
54065,"WV",9.435326623,40.19864583
54067,"WV",11.14362455,40.31842124
54069,"WV",15.79229646,39.85754455
54071,"WV",11.7172936,42.16941484
54073,"WV",11.70288723,40.59321506
54075,"WV",13.08578296,41.70147431
54077,"WV",10.82894603,40.45848251
54079,"WV",12.98343768,39.73660725
54081,"WV",14.0251379,41.17436414
54083,"WV",12.00088415,41.2131912
54085,"WV",9.638673674,38.95588246
54087,"WV",9.537761057,38.89405286
54089,"WV",11.21466412,42.36251058
54091,"WV",8.821037318,40.55665651
54093,"WV",11.30699877,40.87265911
54095,"WV",11.63532927,40.67804083
54097,"WV",10.74002758,39.74579676
54099,"WV",12.27410657,40.62973206
54101,"WV",12.04938137,40.13306424
54103,"WV",9.964645232,40.91681358
54105,"WV",9.21477193,38.79184424
54107,"WV",13.28074231,39.74687412
54109,"WV",10.46458396,41.24250889
55001,"WI",8.091136391,37.43043104
55003,"WI",7.946759142,36.85583234
55005,"WI",11.92370928,36.67541384
55007,"WI",6.786539056,36.47008843
55009,"WI",15.99788174,37.25617028
55011,"WI",10.18985483,37.44910956
55013,"WI",9.330932893,35.73656472
55015,"WI",15.37616074,37.69246277
55017,"WI",9.8389967,37.25435376
55019,"WI",7.574602538,37.59838038
55021,"WI",12.14346803,37.87852959
55023,"WI",9.259654858,37.30061705
55025,"WI",16.46180001,36.98611362
55027,"WI",16.36106978,38.6297939
55029,"WI",8.972034281,37.82139544
55031,"WI",8.386469195,35.87800126
55033,"WI",10.21353428,37.07506439
55035,"WI",12.79563952,37.36681397
55037,"WI",8.453062196,37.00380398
55039,"WI",14.50457412,38.51047065
55041,"WI",8.769580748,37.22589594
55043,"WI",11.98971049,37.41525409
55045,"WI",12.5175894,38.07227414
55047,"WI",10.13657733,38.22611315
55049,"WI",10.29873155,37.63132439
55051,"WI",8.691184588,36.88152136
55053,"WI",9.248857436,37.22674616
55055,"WI",17.95218512,37.91223474
55057,"WI",10.03704342,37.30643027
55059,"WI",23.68781398,36.67496924
55061,"WI",9.769951098,38.26583366
55063,"WI",11.7617331,37.41593142
55065,"WI",11.27938896,38.15165585
55067,"WI",8.247697392,37.95708393
55069,"WI",9.289102893,37.68576409
55071,"WI",12.83463265,37.70704741
55073,"WI",8.798858967,37.91323514
55075,"WI",8.217380664,37.44136288
55077,"WI",10.05458666,37.59972419
55078,"WI",10.04965912,37.8651493
55079,"WI",28.21545085,35.63081058
55081,"WI",11.52380416,37.44453145
55083,"WI",8.849237793,37.84875952
55085,"WI",10.1427663,37.60810826
55087,"WI",14.92392748,37.37834342
55089,"WI",19.78873417,37.39763734
55091,"WI",10.04913473,37.04787442
55093,"WI",11.25268913,36.77320885
55095,"WI",10.96349795,36.201193
55097,"WI",10.09954929,37.82139202
55099,"WI",8.231684601,37.35355629
55101,"WI",24.36412623,36.65004921
55103,"WI",8.264808855,37.33215757
55105,"WI",20.15262076,37.26373635
55107,"WI",8.472234787,37.14509647
55109,"WI",13.69095684,36.42347498
55111,"WI",8.843464174,37.57184336
55113,"WI",9.652545351,36.99705517
55115,"WI",9.349187429,37.90776396
55117,"WI",15.35117108,38.40668951
55119,"WI",7.576415706,37.33913286
55121,"WI",9.301388965,37.45522698
55123,"WI",7.790432273,37.60579625
55125,"WI",10.43059694,37.41400977
55127,"WI",21.32021144,37.22275145
55129,"WI",8.651081888,36.28605241
55131,"WI",19.54586774,37.69619355
55133,"WI",23.42555073,35.88626669
55135,"WI",10.73622195,37.88159466
55137,"WI",9.74154554,37.74552603
55139,"WI",15.83048348,37.70760086
55141,"WI",10.41869924,37.53200454
56001,"WY",10.92903861,47.82749812
56003,"WY",9.448231004,40.94834202
56005,"WY",8.439704569,43.03270014
56007,"WY",9.139922901,46.41321548
56009,"WY",9.214804702,44.78433645
56011,"WY",6.269153741,42.23041886
56013,"WY",7.076408451,45.60200629
56015,"WY",14.91618685,44.59123191
56017,"WY",6.543901726,45.63030792
56019,"WY",8.855339613,41.10125724
56021,"WY",19.53905111,44.85364359
56023,"WY",10.28302856,46.04054535
56025,"WY",11.2180594,40.70887823
56027,"WY",8.732316269,44.20617274
56029,"WY",9.498271609,42.51821017
56031,"WY",12.49016829,45.49097503
56033,"WY",5.706407172,41.68107384
56035,"WY",7.578725558,49.0361517
56037,"WY",14.67888651,45.84167925
56039,"WY",9.039544258,44.87071714
56041,"WY",13.94638281,45.91378349
56043,"WY",7.540451714,41.98215666
56045,"WY",7.794750834,43.91255889
